id,naslov,avtor_id,avtor,leto,ocena,st_ocen,st_kritik 
37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",9987,Philippa Gregory,2001,4.05,419785,16338
9361589,The Night Circus,4370565,Erin Morgenstern,2011,4.04,540778,60335
12497,No Country for Old Men,4178,Cormac McCarthy,2005,4.13,121629,6915
5826,Bel Canto,7136914,Ann Patchett,2001,3.93,217133,13326
3153910,The Art of Racing in the Rain,194531,Garth Stein,2008,4.2,389020,34024
33917,The Namesake,3670,Jhumpa Lahiri,2003,3.97,207152,10699
991197,The Complete Persepolis,6238,Marjane Satrapi,2003,4.38,92060,6373
19288043,Gone Girl,2383,Gillian Flynn,2012,4.05,1860459,126188
40873273,Snow Flower and the Secret Fan,713,Lisa See,2005,4.06,313729,16705
46756,"Oryx and Crake (MaddAddam, #1)",3472,Margaret Atwood,2003,4.0,188370,11654
21,A Short History of Nearly Everything,7,Bill Bryson,2003,4.2,235453,10190
10441,The Memory Keeper's Daughter,6876,Kim Edwards,2005,3.65,523658,18595
14201,Jonathan Strange &amp; Mr Norrell,8842,Susanna Clarke,2004,3.82,170858,12517
28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",16218,Christopher Moore,2002,4.26,136524,11093
49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,27837,Greg Mortenson,2006,3.64,305442,22002
14743,The God Delusion,1194,Richard Dawkins,2006,3.9,200053,7444
40874325,The Shack,15481463,William Paul Young,2007,3.75,470637,31369
556602,Sarah's Key,305400,Tatiana de Rosnay,2006,4.15,372650,27657
8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",30913,Laura Hillenbrand,2010,4.38,621907,43561
14866,Nineteen Minutes,7128,Jodi Picoult,2007,4.11,273567,14721
3109,The Omnivore's Dilemma: A Natural History of Four Meals,2121,Michael Pollan,2006,4.18,159798,12271
4952,What Is the What,3371,Dave Eggers,2006,4.16,68633,6961
3867,The History of Love,2633,Nicole Krauss,2005,3.92,111515,10266
40102,Blink: The Power of Thinking Without Thinking,1439,Malcolm Gladwell,2005,3.91,409052,13272
1768603,The White Tiger,810254,Aravind Adiga,2008,3.73,137438,8981
10176,Dress Your Family in Corduroy and Denim,2849,David Sedaris,2004,4.09,220872,6035
187020,Empire Falls,7844,Richard Russo,2001,3.92,98935,4034
2731276,The Story of Edgar Sawtelle,982213,David Wroblewski,2008,3.61,83053,13306
18143977,All the Light We Cannot See,28186,Anthony Doerr,2014,4.32,721684,62503
2203,John Adams,6281688,David McCullough,2001,4.05,258174,5744
68210,"Gilead (Gilead, #1)",7491,Marilynne Robinson,2004,3.85,66493,8849
8600,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation",5571,Lynne Truss,2003,3.87,90219,4556
99561,Looking for Alaska,1406384,John Green,2005,4.06,945705,51045
1241,A Million Little Pieces,822,James Frey,2003,3.63,198154,11225
7815,The Year of Magical Thinking,238,Joan Didion,2005,3.88,114571,8738
39999,The Boy in the Striped Pajamas,7195,John Boyne,2006,4.12,387809,22123
43369,God Is Not Great: How Religion Poisons Everything,3956,Christopher Hitchens,2007,3.97,77192,4280
2744,Anansi Boys,1221698,Neil Gaiman,2005,4.02,169380,8789
1379961,People of the Book,211268,Geraldine Brooks,2008,4.02,111559,10527
514811,The Secret Magdalene,286014,Ki Longfellow,2005,4.21,3377,411
11735983,"Insurgent (Divergent, #2)",4039811,Veronica Roth,2012,4.05,1020817,57386
3591262,Cutting for Stone,93353,Abraham Verghese,2009,4.28,309235,24095
10644930,11/22/63,3389,Stephen King,2011,4.3,346740,33306
85301,Unaccustomed Earth,3670,Jhumpa Lahiri,2008,4.12,72141,7380
7171637,"Clockwork Angel (The Infernal Devices, #1)",150038,Cassandra Clare,2010,4.33,574485,26796
9969571,"Ready Player One (Ready Player One, #1)",31712,Ernest Cline,2011,4.29,651117,76196
18300212,The Trigger: Hunting the Assassin Who Brought the World to War,534082,Tim Butcher,2014,4.12,938,203
40191332,ساعت‌ها,18049968,Behrouz Hosseini,2017,4.68,197,16
10847,Under the Banner of Heaven: A Story of Violent Faith,1235,Jon Krakauer,2003,3.99,135866,9548
40725379,"Animal, Vegetable, Miracle: A Year of Food Life",3541,Barbara Kingsolver,2007,4.04,91467,10457
6493208,The Immortal Life of Henrietta Lacks,2940640,Rebecca Skloot,2010,4.05,477298,31050
113436,"Eragon (The Inheritance Cycle, #1)",8349,Christopher Paolini,2002,3.88,1247435,19765
80660,We Need to Talk About Kevin,45922,Lionel Shriver,2003,4.08,132355,12310
3431,The Five People You Meet in Heaven,2331,Mitch Albom,2000,3.91,504114,18029
3679,On Beauty,2522,Zadie Smith,2005,3.71,56071,4275
17333223,The Goldfinch,8719,Donna Tartt,2013,3.89,542799,48875
67,The Known World,33,Edward P. Jones,2003,3.83,31715,2993
5064,"World Without End (Kingsbridge, #2)",3447,Ken Follett,2007,4.25,165057,10217
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",346732,George R.R. Martin,2011,4.32,473741,20942
7905092,Freedom,2578,Jonathan Franzen,2010,3.74,139454,13324
7940583,Chasing the Devil: The Search for Africa's Fighting Spirit,534082,Tim Butcher,2010,4.09,1356,139
4965,Year of Wonders,211268,Geraldine Brooks,2001,4.0,117519,8710
17061,Coraline,1221698,Neil Gaiman,2002,4.04,395886,16319
3236307,"Graceling (Graceling Realm, #1)",1373880,Kristin Cashore,2008,4.09,333393,20442
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",15872,Rick Riordan,2009,4.5,556034,19584
18007564,The Martian,6540057,Andy Weir,2012,4.4,631127,66476
7822895,"The Millennium Trilogy (Millennium Trilogy, #1-3)",706255,Stieg Larsson,2005,4.47,41551,1784
6186357,"The Maze Runner (The Maze Runner, #1)",348878,James Dashner,2009,4.03,864950,52485
29844228,Thirteen Reasons Why,569269,Jay Asher,2007,3.98,659556,48750
2967752,The Elegance of the Hedgehog,643126,Muriel Barbery,2006,3.75,129726,16342
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",346732,George R.R. Martin,2005,4.12,534064,19941
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",15872,Rick Riordan,2006,4.24,616156,22449
110737,Seabiscuit: An American Legend,30913,Laura Hillenbrand,1999,4.21,126780,3996
2802316,"Shadow Kiss (Vampire Academy, #3)",137902,Richelle Mead,2008,4.37,303908,10646
8908,World War Z: An Oral History of the Zombie War,5791,Max Brooks,2006,4.01,375097,23539
33600,Shantaram,18907,Gregory David Roberts,2004,4.27,129835,11402
2282133,"Frostbite (Vampire Academy, #2)",137902,Richelle Mead,2008,4.29,284356,10616
40611510,The Last Lecture,287960,Randy Pausch,2008,4.26,269756,15916
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",15872,Rick Riordan,2007,4.34,565759,17279
63032,2666,72039,Roberto Bolaño,2006,4.21,25432,3201
7603,Reading Lolita in Tehran: A Memoir in Books,5151,Azar Nafisi,2003,3.59,105425,7053
6411961,"The Lost Symbol (Robert Langdon, #3)",630,Dan Brown,2009,3.68,451549,25511
1736739,Olive Kitteridge,97313,Elizabeth Strout,2008,3.8,123579,15276
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",15872,Rick Riordan,2008,4.39,594576,15823
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",150038,Cassandra Clare,2011,4.15,412722,20422
703,The Plot Against America,463,Philip Roth,2004,3.74,34010,3034
3950967,The Tales of Beedle the Bard,1077326,J.K. Rowling,2007,4.07,351342,12610
6339664,"Hush, Hush (Hush, Hush, #1)",2876763,Becca Fitzpatrick,2009,3.99,505280,23166
301082,"Dead Until Dark (Sookie Stackhouse, #1)",17061,Charlaine Harris,2001,3.96,467031,17504
5996153,"Blood Promise (Vampire Academy, #4)",137902,Richelle Mead,2009,4.35,257374,9284
227571,Peace Like a River,13591,Leif Enger,2001,3.99,66576,6651
24770,"Uglies (Uglies, #1)",13957,Scott Westerfeld,2005,3.86,504843,22383
17347634,"Me Before You (Me Before You, #1)",281810,Jojo Moyes,2012,4.26,876885,76222
1869,Nickel and Dimed: On (Not) Getting by in America,1257,Barbara Ehrenreich,2001,3.61,165297,6080
7331435,A Visit from the Goon Squad,49625,Jennifer Egan,2010,3.65,155500,16280
5941033,Let the Great World Spin,14080,Colum McCann,2009,3.94,84200,8620
242006,Running with Scissors,3058,Augusten Burroughs,2002,3.71,323415,12009
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",3046613,Ransom Riggs,2011,3.9,807217,57539
6101138,Wolf Hall,58851,Hilary Mantel,2009,3.86,131810,13496
16703,The Yiddish Policemen's Union,2715,Michael Chabon,2007,3.7,56252,6385
28194,"Inkheart (Inkworld, #1)",15873,Cornelia Funke,2003,3.87,320783,11027
9673436,The Invention of Hugo Cabret,38120,Brian Selznick,2007,4.23,146115,14068
10357575,1Q84,3354,Haruki Murakami,2009,3.9,161315,15330
3367956,Hotel on the Corner of Bitter and Sweet,1421619,Jamie Ford,2009,4.0,232716,19173
15783514,The Ocean at the End of the Lane,1221698,Neil Gaiman,2013,3.99,392450,41579
6690798,"The Passage (The Passage, #1)",45315,Justin Cronin,2010,4.04,159986,17659
27003,"The Eyre Affair (Thursday Next, #1)",4432,Jasper Fforde,2001,3.91,102229,9287
21686,Shutter Island,10289,Dennis Lehane,2003,4.09,136904,7575
14316,Black Swan Green,6538289,David Mitchell,2006,3.98,32132,3015
6948436,Little Bee,374590,Chris Cleave,2008,3.71,210190,20382
3407877,The Forgotten Garden,615274,Kate Morton,2008,4.13,170021,16922
7736182,"The Lost Hero (The Heroes of Olympus, #1)",15872,Rick Riordan,2010,4.35,535852,18988
6479259,"Spirit Bound (Vampire Academy, #5)",137902,Richelle Mead,2010,4.36,245460,8454
21671,Mystic River,10289,Dennis Lehane,2001,4.19,107658,3226
1097,Fast Food Nation: The Dark Side of the All-American Meal,380,Eric Schlosser,2001,3.74,190758,5259
6280118,One Day,46118,David Nicholls,2008,3.78,262143,16514
11614718,"Delirium (Delirium, #1)",2936493,Lauren Oliver,2011,3.99,384080,25329
8913370,Fingersmith,25334,Sarah Waters,2002,4.02,63834,4631
18749,Half of a Yellow Sun,11291,Chimamanda Ngozi Adichie,2006,4.3,72235,6362
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",4725841,E.L. James,2011,3.66,1611141,77147
5015,Saturday,2408,Ian McEwan,2005,3.63,54218,3693
6801755,Flow Down Like Silver: Hypatia of Alexandria,286014,Ki Longfellow,2009,4.44,2013,184
43944,Suite Française,22493,Irène Némirovsky,2004,3.83,53956,6013
10025305,"Clockwork Prince (The Infernal Devices, #2)",150038,Cassandra Clare,2011,4.45,381976,19599
17159076,High in School,6578005,Salman Aditya,2012,4.38,167,67
943402,Let the Right One In,479779,John Ajvide Lindqvist,2004,4.07,75033,5274
7735333,"Matched (Matched, #1)",1304470,Ally Condie,2010,3.67,582406,31698
6080337,"The Year of the Flood  (MaddAddam, #2)",3472,Margaret Atwood,2009,4.06,88290,6949
9838,The Bookseller of Kabul,769979,Åsne Seierstad,2002,3.76,37009,2898
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",108424,Patrick Rothfuss,2011,4.58,335098,18077
11691,Snow,1728,Orhan Pamuk,2002,3.57,33577,3234
32145,Stiff: The Curious Lives of Human Cadavers,7956,Mary Roach,2003,4.05,145137,11662
14995,"Odd Thomas (Odd Thomas, #1)",9355,Dean Koontz,2003,3.95,226711,6838
2199,Team of Rivals: The Political Genius of Abraham Lincoln,1476,Doris Kearns Goodwin,2005,4.28,125934,6385
599,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",375,Chuck Klosterman,2003,3.75,60311,3464
21878763,"Possession of My Soul (The Three Immortal Blades, #1)",7949493,Kia Carrington-Russell,2014,3.85,150,55
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",2526,Libba Bray,2003,3.79,191525,9389
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",3849415,Deborah Harkness,2011,3.99,282197,28184
5526,Dear John,2345,Nicholas Sparks,2006,4.02,491637,11037
6320534,Under the Dome,3389,Stephen King,2009,3.9,224067,13817
6527740,"Last Sacrifice (Vampire Academy, #6)",137902,Richelle Mead,2010,4.41,240138,10754
40200,The Crimson Petal and the White,16272,Michel Faber,2002,3.88,33200,2939
22557272,The Girl on the Train,1063732,Paula Hawkins,2015,3.9,1581967,102071
97782,Then We Came to the End,56223,Joshua Ferris,2007,3.46,29894,4695
18710190,"Allegiant (Divergent, #3)",4039811,Veronica Roth,2013,3.63,723052,64176
4374400,"If I Stay (If I Stay, #1)",295178,Gayle Forman,2009,3.95,635042,36874
45978,"Eldest (The Inheritance Cycle, #2)",8349,Christopher Paolini,2005,3.97,298098,8799
8755776,"City of Lost Souls (The Mortal Instruments, #5)",150038,Cassandra Clare,2012,4.29,362882,17953
68428,"The Final Empire (Mistborn, #1)",38550,Brandon Sanderson,2006,4.44,288836,19624
3110,Assassination Vacation,2122,Sarah Vowell,2005,3.97,36668,3616
6487308,"Fallen (Fallen, #1)",2905297,Lauren Kate,2009,3.73,438833,18692
3086160,The Hour I First Believed,3505,Wally Lamb,2007,3.81,52925,6380
2800905,"The Summoning (Darkest Powers, #1)",7581,Kelley Armstrong,2008,4.03,144813,6068
18335634,"Clockwork Princess (The Infernal Devices, #3)",150038,Cassandra Clare,2013,4.59,278381,25450
2595138,The Gargoyle,149883,Andrew Davidson,2008,3.97,40081,5288
37190,The Tale of Despereaux,13663,Kate DiCamillo,2003,4.02,138300,9044
6068551,"Shiver (The Wolves of Mercy Falls, #1)",1330292,Maggie Stiefvater,2009,3.77,395477,21662
6442769,Paper Towns,1406384,John Green,2008,3.85,738015,45587
6433752,The Lacuna,3541,Barbara Kingsolver,2009,3.78,53263,7394
3273,Moloka'i (Moloka'i #1),2226,Alan Brennert,2003,4.16,89003,8218
11387515,"Wonder (Wonder, #1)",4859212,R.J. Palacio,2012,4.45,544545,57568
3257136,Dewey: The Small-Town Library Cat Who Touched the World,1899600,Vicki Myron,2008,3.87,46565,5779
775346,The Little Friend,8719,Donna Tartt,2002,3.44,39152,3709
43015,A Long Way Gone: Memoirs of a Boy Soldier,24189,Ishmael Beah,2007,4.15,142971,9799
7896527,"Throne of Glass (Throne of Glass, #1)",3433047,Sarah J. Maas,2012,4.22,428669,34857
228333,"The Nanny Diaries (Nanny, #1)",9222,Emma McLaughlin,2002,3.41,342272,5249
7747374,"I Am Number Four (Lorien Legacies, #1)",3380908,Pittacus Lore,2010,3.94,290364,15026
366522,P.S. I Love You,7116,Cecelia Ahern,2003,4.01,307359,7493
140077,"Dead to the World (Sookie Stackhouse, #4)",17061,Charlaine Harris,2004,4.14,226971,5493
6304335,"Beautiful Creatures (Caster Chronicles, #1)",2895706,Kami Garcia,2009,3.76,494288,21524
11711,Vernon God Little,7471,D.B.C. Pierre,2003,3.59,25964,1286
2459785,"In the Woods (Dublin Murder Squad, #1)",138825,Tana French,2007,3.76,239502,17643
13507212,Bring Up the Bodies,58851,Hilary Mantel,2012,4.27,56472,6686
36381037,"Cinder (The Lunar Chronicles, #1)",4684322,Marissa Meyer,2012,4.15,551378,46765
976,Deception Point,630,Dan Brown,2002,3.69,527979,8474
2153405,Still Alice,978484,Lisa Genova,2007,4.31,265290,25587
398323,Out Stealing Horses,225944,Per Petterson,2003,3.8,24883,3912
611298,I Am America (And So Can You!),6649,Stephen Colbert,2007,3.91,75188,3445
8490112,"Daughter of Smoke &amp; Bone (Daughter of Smoke &amp; Bone, #1)",324620,Laini Taylor,2011,4.03,263888,26306
16243767,Crossing the Seas: A Diary of My Thoughts,6621980,Yuehai Xiao,2012,4.44,107,30
11857408,"Fifty Shades Darker (Fifty Shades, #2)",4725841,E.L. James,2011,3.86,661594,28664
315425,In Defense of Food: An Eater's Manifesto,2121,Michael Pollan,2007,4.08,92317,7342
10746542,The Sense of an Ending,1462,Julian Barnes,2011,3.71,128013,14299
28078,The Birth of Venus,15830,Sarah Dunant,2003,3.8,86800,3139
1971304,City of Thieves,120401,David Benioff,2008,4.29,91251,9587
898885,Loving Frank,460979,Nancy Horan,2007,3.75,83155,9196
13529,March,211268,Geraldine Brooks,2004,3.75,49251,5540
452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",3681,Ann Brashares,2001,3.77,570961,6873
526764,"Dreams of the Ringed Vale (Luthiel's Song, #1)",291916,Robert Fanney,2005,3.99,875,206
15796700,Americanah,11291,Chimamanda Ngozi Adichie,2013,4.29,176839,17024
88442,Austerlitz,6580622,W.G. Sebald,2001,4.04,11382,991
475,Collapse: How Societies Choose to Fail or Succeed,256,Jared Diamond,2004,3.92,50699,2918
5960325,Shanghai Girls (Shanghai Girls #1),713,Lisa See,2009,3.89,123892,9129
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",15872,Rick Riordan,2012,4.46,381382,14574
36578942,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,3222554,Jonas Jonasson,2009,3.82,165953,18940
10967,"The Fiery Cross (Outlander, #5)",3617,Diana Gabaldon,2001,4.26,137133,5798
104189,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together",60229,Ron Hall,2005,4.22,68131,7286
69136,The Book of Lost Things,38951,John Connolly,2006,3.99,55840,7125
7141642,The Thousand Autumns of Jacob de Zoet,6538289,David Mitchell,2010,4.03,46182,5498
21853621,The Nightingale,54493,Kristin Hannah,2015,4.56,447315,47016
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",15872,Rick Riordan,2011,4.44,352532,13580
1067,1776,6281688,David McCullough,2005,4.06,159955,6500
33456,"A Dirty Job (Grim Reaper, #1)",16218,Christopher Moore,2006,4.08,92727,6123
29059,Choke,2546,Chuck Palahniuk,2001,3.7,172299,5635
20758104,"The Knife of Never Letting Go (Chaos Walking, #1)",370361,Patrick Ness,2008,3.97,128193,14094
10965,"A Breath of Snow and Ashes (Outlander, #6)",3617,Diana Gabaldon,2005,4.43,116303,4559
29501,"The End of Faith: Religion, Terror, and the Future of Reason",16593,Sam Harris,2004,3.93,29395,1572
25179,Blankets,14151,Craig Thompson,2003,4.06,80343,5645
42899,"Dark Lover (Black Dagger Brotherhood, #1)",20248,J.R. Ward,2005,4.21,258315,11514
11918,"Bitten (Women of the Otherworld, #1)",7581,Kelley Armstrong,2001,4.05,83357,4249
5196764,"The Angel's Game (The Cemetery of Forgotten Books, #2)",815,Carlos Ruiz Zafón,2008,3.89,87595,8168
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,1641,Nathaniel Philbrick,1999,4.15,69802,5117
15745753,Eleanor &amp; Park,4208569,Rainbow Rowell,2013,4.09,697793,58881
7090447,"The Red Pyramid (The Kane Chronicles, #1)",15872,Rick Riordan,2010,4.08,272144,11817
6482837,Before I Fall,2936493,Lauren Oliver,2010,3.91,264994,19394
23935117,"Blood &amp; Spirits (The Coming Storm, #1)",4808225,Dennis Sharpe,2011,4.0,144,50
26004546,Lips of a Mastodon,4251995,Ted Bernal Guevara,2015,4.52,42,23
7235533,"The Way of Kings (The Stormlight Archive, #1)",38550,Brandon Sanderson,2010,4.65,210744,14019
43933,Tell No One,24689,Harlan Coben,2001,4.11,96112,4349
2248573,"Brisingr (The Inheritance Cycle, #3)",8349,Christopher Paolini,2008,4.04,250221,8452
693208,The Absolutely True Diary of a Part-Time Indian,4174,Sherman Alexie,2007,4.11,195317,21479
7673244,Carnal: Somewhere Over 40 Winks,3354538,Rom LcO&#39;Feer,2009,3.65,92,14
23291161,"Possession of My Heart (The Three Immortal Blades, #2)",7949493,Kia Carrington-Russell,2014,4.19,59,24
2845024,Anathem,545,Neal Stephenson,2008,4.18,54496,4499
13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",8546,Julie Powell,2005,3.7,141053,7656
